Date,Total_Outflow_cfs,Total_Outflow_AF,Evap_cfs,Evap_AF,Storage_AF,Stage_ft,Tw_Temp_degF,Area_ac
2000-11-08,5458,10825.78512,79,156.6942149,2930658,1004.68,54.58765831,22294.24167
2000-11-09,5462,10833.71901,72,142.8099174,2929767,1004.64,54.58088628,22289.59896
2000-11-10,5754,11412.89256,33,65.45454545,2927986,1004.6,54.61433334,22280.31875
2000-11-11,5267,10446.94215,39,77.3553719,2924202,1004.52,54.68181048,22260.60156
2000-11-12,5667,11240.33058,39,77.3553719,2921530,1004.35,54.44926563,22246.67865
2000-11-13,6849,13584.79339,39,77.3553719,2917968,1004.23,54.40639148,22228.11823
2000-11-14,5586,11079.66942,7,13.88429752,2916855,1004.07,54.43688958,22222.31875
2000-11-15,5347,10605.61983,7,13.88429752,2917300,1004.02,54.53644084,22224.6375
2000-11-16,5848,11599.33884,20,39.66942149,2918414,1004.04,54.37412016,22230.44219
2000-11-17,5268,10448.92562,33,65.45454545,2916410,1004.09,54.4494028,22220
2000-11-18,5093,10101.81818,91,180.4958678,2912868,1004,54.19654814,22201.4421
2000-11-19,5974,11849.2562,46,91.23966942,2910211,1003.84,54.09253937,22187.52105
2000-11-20,4532,8989.090909,39,77.3553719,2909547,1003.72,54.10737584,22184.0421
2000-11-21,5533,10974.54545,26,51.57024793,2907775,1003.69,53.94808208,22174.7579
2000-11-22,5366,10643.30579,7,13.88429752,2906226,1003.61,53.91722615,22166.6421
2000-11-23,5680,11266.1157,33,65.45454545,2901133,1003.54,53.84252628,22139.9579
2000-11-24,5560,11028.09917,0,0,2897370,1003.31,53.6966832,22120.2421
2000-11-25,5489,10887.27273,39,77.3553719,2894491,1003.14,53.46195377,22105.1579
2000-11-26,4467,8860.165289,32,63.47107438,2890526,1003.01,53.40241589,22084.28221
2000-11-27,5843,11589.42149,0,0,2887001,1002.83,53.36704684,22065.71779
2000-11-28,5441,10792.06612,0,0,2885239,1002.67,53.2547914,22056.43821
2000-11-29,5431,10772.2314,58,115.0413223,2886341,1002.59,53.3125403,22062.2419
2000-11-30,5755,11414.87603,39,77.3553719,2885680,1002.64,53.47951893,22058.76074
2000-12-01,5174,10262.47934,45,89.25619835,2886781,1002.61,54.2971658,22064.55916
2000-12-02,5238,10389.42149,26,51.57024793,2886120,1002.66,55.11162871,22061.078
2000-12-03,5748,11400.99174,32,63.47107438,2885019,1002.63,55.02941393,22055.27958
2000-12-04,5990,11880.99174,26,51.57024793,2883477,1002.58,54.89754156,22047.15863
2000-12-05,5238,10389.42149,58,115.0413223,2884358,1002.51,54.69400657,22051.79842
2000-12-06,5372,10655.20661,58,115.0413223,2884138,1002.55,54.64603561,22050.63979
2000-12-07,4811,9542.479339,19,37.68595041,2885680,1002.54,54.26034746,22058.76074
2000-12-08,5885,11672.72727,32,63.47107438,2881715,1002.61,54.30308819,22037.87905
2000-12-09,5056,10028.42975,26,51.57024793,2877751,1002.43,54.00160484,22017.00263
2000-12-10,4808,9536.528926,0,0,2873566,1002.25,53.94758872,21994.96232
2000-12-11,5654,11214.54545,19,37.68595041,2874226,1002.06,53.93375568,21998.43821
2000-12-12,4951,9820.165289,13,25.78512397,2874887,1002.09,53.78199757,22001.91937
2000-12-13,5545,10998.34711,0,0,2880173,1002.12,53.51657826,22029.7581
2000-12-14,4110,8152.066116,123,243.9669421,2887882,1002.36,53.32347989,22070.35758
2000-12-15,3568,7077.024793,98,194.3801653,2895598,1002.71,53.29608252,22110.9579
2000-12-16,4128,8187.768595,13,25.78512397,2896705,1003.06,53.4515027,22116.7579
2000-12-17,4488,8901.818182,20,39.66942149,2896927,1003.11,53.27444766,22117.92105
2000-12-18,4497,8919.669421,98,194.3801653,2897812,1003.12,53.34197743,22122.5579
2000-12-19,4888,9695.206612,85,168.5950413,2899805,1003.16,52.91947525,22133
2000-12-20,4691,9304.46281,20,39.66942149,2902683,1003.25,52.79032803,22148.07895
2000-12-21,5116,10147.43802,52,103.1404959,2902019,1003.38,52.81926182,22144.6
2000-12-22,3801,7539.173554,0,0,2906668,1003.35,52.480703,22168.9579
2000-12-23,3673,7285.289256,26,51.57024793,2907111,1003.56,52.40124433,22171.27895
2000-12-24,3416,6775.53719,0,0,2905340,1003.58,52.38858473,22162
2000-12-25,2988,5926.61157,46,91.23966942,2904012,1003.5,52.37013773,22155.0421
2000-12-26,3421,6785.454545,117,232.0661157,2905119,1003.44,52.23918384,22160.8421
2000-12-27,3527,6995.702479,39,77.3553719,2907997,1003.49,51.93777449,22175.92105
2000-12-28,4111,8154.049587,46,91.23966942,2910432,1003.62,51.95360439,22188.67895
2000-12-29,4708,9338.181818,39,77.3553719,2913310,1003.73,51.87575574,22203.7579
2000-12-30,4608,9139.834711,46,91.23966942,2913089,1003.86,51.77080936,22202.6
2000-12-31,4653,9229.090909,13,25.78512397,2910875,1003.85,51.72403797,22191
2001-01-01,4832,9584.132231,78,154.7107438,2908440,1003.75,51.78040499,22178.2421
2001-01-02,4674,9270.743802,98,194.3801653,2906890,1003.64,51.56351291,22170.12105
2001-01-03,4494,8913.719008,59,117.0247934,2906890,1003.57,51.5395593,22170.12105
2001-01-04,4058,8048.92562,39,77.3553719,2907997,1003.57,51.31940915,22175.92105
2001-01-05,4007,7947.768595,52,103.1404959,2909325,1003.62,51.27248426,22182.87895
2001-01-06,3975,7884.297521,52,103.1404959,2908882,1003.68,51.18411292,22180.5579
2001-01-07,4064,8060.826446,59,117.0247934,2905340,1003.66,51.11655483,22162
2001-01-08,4354,8636.033058,85,168.5950413,2909300,1003.5,51.15764436,22182.74797
2001-01-09,4233,8396.033058,91,180.4958678,2912868,1003.68,50.93867996,22201.4421
2001-01-10,3464,6870.743802,131,259.8347107,2925092,1003.84,50.81113849,22265.23906
2001-01-11,3127,6202.31405,125,247.9338843,2937114,1004.39,50.71156697,22327.88177
2001-01-12,3039,6027.768595,39,77.3553719,2944490,1004.93,50.66273492,22366.1599
2001-01-13,3086,6120.991736,39,77.3553719,2948070,1005.26,50.51076216,22384.71824
2001-01-14,4629,9181.487603,7,13.88429752,2949861,1005.42,50.51702195,22394.00259
2001-01-15,3766,7469.752066,33,65.45454545,2952546,1005.5,50.39751625,22407.92135
2001-01-16,3620,7180.165289,59,117.0247934,2955455,1005.62,50.32715248,22423.0013
2001-01-17,4246,8421.818182,46,91.23966942,2957916,1005.75,50.22666534,22435.75886
2001-01-18,3798,7533.22314,79,156.6942149,2959930,1005.86,49.98825267,22446.19922
2001-01-19,2984,5918.677686,46,91.23966942,2965099,1005.95,49.77447554,22472.88093
2001-01-20,4385,8697.520661,40,79.33884298,2965099,1006.18,49.77006795,22472.88093
2001-01-21,3988,7910.082645,7,13.88429752,2963749,1006.18,49.71420025,22465.92062
2001-01-22,3967,7868.429752,13,25.78512397,2964424,1006.12,49.66218545,22469.40077
2001-01-23,3240,6426.446281,53,105.1239669,2969149,1006.15,49.49141817,22493.76186
2001-01-24,2498,4954.710744,119,236.0330579,2977473,1006.36,49.36837727,22536.67861
2001-01-25,1917,3802.31405,7,13.88429752,2989880,1006.73,48.9776778,22600.48041
2001-01-26,2189,4341.818182,27,53.55371901,3001187,1007.28,49.12557148,22658.48041
2001-01-27,1583,3139.834711,7,13.88429752,3008208,1007.78,49.27665342,22694.44015
2001-01-28,1556,3086.280992,60,119.0082645,3013209,1008.09,49.03113349,22719.95883
2001-01-29,2287,4536.198347,0,0,3021166,1008.31,48.97528389,22760.56112
2001-01-30,1551,3076.363636,47,93.2231405,3030266,1008.66,48.92180114,22806.95848
2001-01-31,2487,4932.892562,74,146.7768595,3035294,1009.06,49.27352892,22832.47797
2001-02-01,2953,5857.190083,81,160.661157,3041694,1009.28,49.22617972,22864.96102
2001-02-02,3035,6019.834711,34,67.43801653,3046493,1009.56,49.17777824,22889.31822
2001-02-03,3107,6162.644628,13,25.78512397,3045122,1009.77,49.18069784,22882.35975
2001-02-04,3316,6577.190083,34,67.43801653,3044436,1009.71,49.21416149,22878.87797
2001-02-05,3115,6178.512397,47,93.2231405,3049922,1009.68,49.17469501,22906.72203
2001-02-06,2951,5853.22314,74,146.7768595,3054736,1009.92,49.14842532,22931.32449
2001-02-07,3119,6186.446281,68,134.8760331,3059561,1010.13,49.05965414,22956.08692
2001-02-08,2941,5833.38843,81,160.661157,3064845,1010.34,48.94598401,22983.205
2001-02-09,2485,4928.92562,0,0,3076109,1010.57,48.60984884,23040.97584
2001-02-10,449,890.5785124,0,0,3086270,1011.06,48.19550269,23092.85
2001-02-11,553,1096.859504,0,0,3099210,1011.5,48.07667722,23158.87512
2001-02-12,499,989.7520661,0,0,3112209,1012.06,48.17943239,23224.8977
2001-02-13,502,995.7024793,0,0,3123597,1012.62,48.15401908,23282.66976
2001-02-14,1518,3010.909091,103,204.2975207,3135031,1013.11,48.06196884,23340.44
2001-02-15,3186,6319.338843,69,136.8595041,3140398,1013.6,48.02026372,23367.55675
2001-02-16,2283,4528.264463,0,0,3146711,1013.83,47.96303498,23399.39251
2001-02-17,2235,4433.057851,14,27.76859504,3154451,1014.1,47.89231534,23438.29876
2001-02-18,3076,6101.157025,0,0,3168056,1014.43,47.91023219,23506.67995
2001-02-19,2890,5732.231405,28,55.53719008,3187864,1015.01,47.76240812,23605.71575
2001-02-20,535,1061.157025,0,0,3232726,1015.85,47.72259808,23828.5459
2001-02-21,0,0,36,71.40495868,3300665,1017.74,47.67916667,24162.65969
2001-02-22,313,620.8264463,50,99.17355372,3349371,1020.57,47.37172859,24401.24834
2001-02-23,72,142.8099174,0,0,3381371,1022.58,47.285,24556.7448
2001-02-24,637,1263.471074,58,115.0413223,3408902,1023.89,47.31476734,24689.68623
2001-02-25,0,0,36,71.40495868,3436352,1025.01,47.50557414,24821.44553
2001-02-26,799,1584.793388,44,87.27272727,3459957,1026.12,47.63867345,24934.20705
2001-02-27,0,0,110,218.1818182,3480926,1027.07,47.80138889,25033.91543
2001-02-28,1819,3607.933884,111,220.1652893,3495969,1027.91,47.57608047,25105.13506
2001-03-01,939,1862.479339,118,234.0495868,3511542,1028.51,47.34208818,25178.73185
2001-03-02,1062,2106.446281,15,29.75206612,3530704,1029.13,47.31516706,25268.94083
2001-03-03,1852,3673.38843,0,0,3542600,1029.89,47.35495714,25325.05411
2001-03-04,1410,2796.694215,30,59.50413223,3575370,1030.36,47.38629613,25479.33883
2001-03-05,0,0,30,59.50413223,3624022,1031.65,47.53382688,25706.58209
2001-03-06,0,0,0,0,3655239,1033.55,47.84166667,25851.29619
2001-03-07,0,0,115,228.0991736,3681441,1034.76,48.08333333,25972.09103
2001-03-08,117,232.0661157,61,120.9917355,3708297,1035.77,47.96666667,26095.28183
2001-03-09,492,975.8677686,77,152.7272727,3732925,1036.8,47.46075146,26207.70409
2001-03-10,2974,5898.842975,108,214.214876,3748705,1037.74,47.44321443,26279.46382
2001-03-11,2514,4986.446281,163,323.3057851,3761092,1038.34,47.34178462,26335.67437
2001-03-12,4629,9181.487603,132,261.8181818,3767689,1038.81,47.28174934,26365.57419
2001-03-13,4088,8108.429752,140,277.6859504,3776961,1039.06,48.08533889,26407.43645
2001-03-14,4856,9631.735537,148,293.553719,3783319,1039.41,48.98078478,26436.14226
2001-03-15,5337,10585.78512,109,216.1983471,3789676,1039.65,48.83703288,26464.84355
2001-03-16,5069,10054.21488,93,184.4628099,3794178,1039.89,48.8,26485.33708
2001-03-17,4179,8288.92562,117,232.0661157,3800531,1040.06,48.84527951,26514.69
2001-03-18,4385,8697.520661,101,200.3305785,3805296,1040.3,49.1299525,26536.70585
2001-03-19,4401,8729.256198,117,232.0661157,3813237,1040.48,49.11117237,26573.39585
2001-03-20,3964,7862.479339,125,247.9338843,3824913,1040.78,49.65131207,26627.20756
2001-03-21,3707,7352.727273,63,124.9586777,3834224,1041.22,49.83349511,26670.01233
2001-03-22,2524,5006.280992,157,311.4049587,3848068,1041.57,49.54462384,26733.60503
2001-03-23,3440,6823.140496,110,218.1818182,3865441,1042.09,49.38980314,26813.10209
2001-03-24,3652,7243.636364,39,77.3553719,3874539,1042.74,48.63931988,26854.68564
2001-03-25,3337,6618.842975,119,236.0330579,3886088,1043.08,48.92199107,26907.27491
2001-03-26,2734,5422.809917,87,172.5619835,3902216,1043.51,49.66082788,26980.6067
2001-03-27,3426,6795.371901,119,236.0330579,3913550,1044.11,50.57336023,27031.80331
2001-03-28,2863,5678.677686,119,236.0330579,3924883,1044.53,50.07544317,27082.9954
2001-03-29,3930,7795.041322,239,474.0495868,3935180,1044.95,49.1915207,27129.5833
2001-03-30,3946,7826.77686,152,301.4876033,3945755,1045.33,48.58040176,27177.44159
2001-03-31,4414,8755.041322,184,364.9586777,3955799,1045.72,48.39651121,27222.80597
2001-04-01,3952,7838.677686,168,333.2231405,3961521,1046.09,47.91257526,27248.48955
2001-04-02,4544,9012.892562,225,446.2809917,3967788,1046.3,48.05685537,27276.6194
2001-04-03,5603,11113.38843,128,253.8842975,3972420,1046.53,48.58591199,27297.41045
2001-04-04,5631,11168.92562,112,222.1487603,3977324,1046.7,49.30128909,27319.42238
2001-04-05,5704,11313.71901,177,351.0743802,3979777,1046.88,50.72938928,27330.43284
2001-04-06,5765,11434.71074,137,271.7355372,3987164,1046.97,49.16879665,27363.452
2001-04-07,5875,11652.89256,0,0,3990723,1047.24,50.20914394,27379.35212
2001-04-08,5563,11034.04959,121,240,3993460,1047.37,50.61699716,27391.57988
2001-04-09,5289,10490.57851,24,47.60330579,3995377,1047.47,52.4019551,27400.14423
2001-04-10,5792,11488.26446,193,382.8099174,3995650,1047.54,50.86506801,27401.36388
2001-04-11,5459,10827.7686,137,271.7355372,3996472,1047.55,50.57098098,27405.03623
2001-04-12,6847,13580.82645,121,240,3997019,1047.58,51.04550457,27407.48
2001-04-13,5156,10226.77686,121,240,4000852,1047.6,50.46261454,27424.60423
2001-04-14,5826,11555.70248,89,176.5289256,4000852,1047.74,50.87402337,27424.60423
2001-04-15,5711,11327.60331,169,335.2066116,4001947,1047.74,50.89308554,27429.49623
2001-04-16,5458,10825.78512,121,240,4004684,1047.78,50.63867183,27441.724
2001-04-17,5852,11607.27273,186,368.9256198,4006327,1047.88,50.56237751,27449.06423
2001-04-18,5310,10532.2314,8,15.8677686,4012920,1047.94,49.17189442,27478.41525
2001-04-19,5778,11460.49587,73,144.7933884,4016495,1048.18,47.22298778,27494.31193
2001-04-20,5878,11658.84298,316,626.7768595,4021446,1048.31,47.1715828,27516.32718
2001-04-21,5524,10956.69421,129,255.8677686,4022271,1048.49,47.30239794,27519.99564
2001-04-22,5842,11587.43802,283,561.322314,4020896,1048.52,47.3130352,27513.88153
2001-04-23,3912,7759.338843,348,690.2479339,4025297,1048.47,47.32348783,27533.45113
2001-04-24,8165,16195.04132,348,690.2479339,4021996,1048.63,47.34508446,27518.77282
2001-04-25,6739,13366.61157,283,561.322314,4020346,1048.51,47.2858749,27511.43589
2001-04-26,6644,13178.18182,178,353.0578512,4021171,1048.45,47.28835459,27515.10436
2001-04-27,6688,13265.45455,218,432.3966942,4020621,1048.48,47.25022405,27512.65871
2001-04-28,7446,14768.92562,235,466.1157025,4019796,1048.46,47.25956939,27508.99025
2001-04-29,7008,13900.16529,202,400.661157,4020346,1048.43,47.40741741,27511.43589
2001-04-30,7874,15617.85124,121,240,4020071,1048.45,47.36467739,27510.21307
2001-05-01,7726,15324.29752,226,448.2644628,4018145,1048.44,47.47128494,27501.64887
2001-05-02,7965,15798.34711,267,529.5867769,4013470,1048.37,47.3845386,27480.86089
2001-05-03,8047,15960.99174,242,480,4011269,1048.2,47.72247544,27471.07387
2001-05-04,7944,15756.69421,234,464.1322314,4010169,1048.12,47.47877249,27466.18258
2001-05-05,7436,14749.09091,291,577.1900826,4006327,1048.08,47.1709703,27449.06423
2001-05-06,7674,15221.15702,282,559.338843,4001399,1047.94,47.3256347,27427.048
2001-05-07,8800,17454.54545,242,480,3997567,1047.76,47.46846012,27409.92823
2001-05-08,8045,15957.02479,290,575.2066116,3994555,1047.62,47.52784393,27396.47188
2001-05-09,8259,16381.4876,250,495.8677686,3992092,1047.51,47.48565558,27385.46823
2001-05-10,8225,16314.04959,274,543.4710744,3990723,1047.42,47.53739851,27379.35212
2001-05-11,8809,17472.39669,265,525.6198347,3984974,1047.37,48.02864338,27353.668
2001-05-12,8869,17591.40496,281,557.3553719,3975690,1047.16,47.94142769,27312.08806
2001-05-13,8910,17672.72727,361,716.0330579,3968060,1046.82,48.05957073,27277.84029
2001-05-14,9499,18840.99174,184,364.9586777,3962339,1046.54,48.68667271,27252.1612
2001-05-15,10745,21312.39669,0,0,3953892,1046.33,49.16585295,27214.24627
2001-05-16,10462,20751.07438,248,491.9008264,3945213,1046.02,49.3025826,27174.98871
2001-05-17,10001,19836.69421,263,521.6528926,3938705,1045.7,48.66468919,27145.53606
2001-05-18,10657,21137.85124,199,394.7107438,3930570,1045.46,49.36699396,27108.72025
2001-05-19,10459,20745.12397,358,710.0826446,3919216,1045.16,49.43902017,27057.3971
2001-05-20,10729,21280.66116,278,551.4049587,3905454,1044.74,49.23360836,26995.23301
2001-05-21,10999,21816.19835,349,692.231405,3896025,1044.23,48.07481799,26952.52382
2001-05-22,9769,19376.52893,356,706.1157025,3889311,1043.88,47.8002169,26921.95109
2001-05-23,9943,19721.65289,237,470.0826446,3881300,1043.63,47.77366143,26885.47238
2001-05-24,10133,20098.5124,284,563.3057851,3872123,1043.77,48.08090066,26843.67824
2001-05-25,8414,16688.92562,260,515.7024793,3864639,1042.99,48.61105794,26809.43222
2001-05-26,10172,20175.86777,236,468.0991736,3850474,1042.71,49.10279384,26744.61464
2001-05-27,11324,22460.82645,314,622.8099174,3833958,1042.18,49.34097658,26668.78947
2001-05-28,10353,20534.87603,274,543.4710744,3819858,1041.56,49.32410022,26603.96859
2001-05-29,10249,20328.59504,226,448.2644628,3808472,1041.03,49.18645596,26551.38
2001-05-30,11437,22684.95868,351,696.1983471,3794972,1040.6,49.79620983,26489.00561
2001-05-31,10594,21012.89256,342,678.3471074,3782524,1040.09,49.17037107,26432.5529
2001-06-01,9306,18458.18182,411,815.2066116,3772193,1039.62,48.82915646,26385.90935
2001-06-02,9799,19436.03306,348,690.2479339,3758193,1039.23,49.41649631,26322.51909
2001-06-03,12055,23910.7438,270,535.5371901,3738695,1038.7,50.046035,26234.01636
2001-06-04,10025,19884.29752,169,335.2066116,3727155,1037.96,48.37352485,26181.39182
2001-06-05,10532,20889.91736,277,549.4214876,3716927,1037.52,48.20471018,26134.75023
2001-06-06,11554,22917.02479,199,394.7107438,3702815,1037.13,48.46988469,26070.16318
2001-06-07,12627,25045.28926,115,228.0991736,3686376,1036.59,48.52367752,25994.81563
2001-06-08,12203,24204.29752,336,666.446281,3672870,1035.96,49.4175365,25932.62345
2001-06-09,12505,24803.30579,327,648.5950413,3652137,1035.44,50.46142923,25836.94196
2001-06-10,12995,25775.20661,265,525.6198347,3630452,1034.64,50.83444174,25736.48093
2001-06-11,12942,25670.08264,249,493.8842975,3614505,1033.8,50.62840955,25662.32902
2001-06-12,13496,26768.92562,233,462.1487603,3597591,1033.18,50.70762466,25583.39275
2001-06-13,13532,26840.33058,255,505.785124,3578935,1032.52,50.88017466,25496.08236
2001-06-14,13115,26013.22314,292,579.1735537,3561619,1031.79,50.99108978,25414.7553
2001-06-15,12306,24408.59504,253,501.8181818,3546401,1031.11,50.73440979,25342.99411
2001-06-16,12938,25662.14876,327,648.5950413,3526922,1030.51,50.77964939,25251.13631
2001-06-17,12836,25459.83471,311,616.8595041,3506006,1029.74,50.91922195,25152.6179
2001-06-18,14227,28218.84298,354,702.1487603,3487689,1028.91,51.47783125,25065.9642
2001-06-19,12827,25441.98347,323,640.661157,3471191,1028.18,51.40703622,24987.62514
2001-06-20,12662,25114.71074,330,654.5454545,3454981,1027.52,49.52737734,24910.46933
2001-06-21,13459,26695.53719,350,694.214876,3437594,1026.87,49.30408967,24827.38077
2001-06-22,14226,28216.8595,349,692.231405,3418789,1026.17,49.44138726,24737.16911
2001-06-23,13128,26039.00826,326,646.6115702,3397096,1025.41,49.51099064,24632.7096
2001-06-24,12926,25638.34711,361,716.0330579,3376477,1024.53,49.61062451,24533.00188
2001-06-25,12822,25432.06612,230,456.1983471,3359595,1023.69,49.55542647,24451.1
2001-06-26,12923,25632.39669,57,113.0578512,3344745,1023,50.74051275,24378.69222
2001-06-27,13209,26199.66942,0,0,3333071,1022.39,52.43149315,24321.71778
2001-06-28,12047,23894.87603,57,113.0578512,3320232,1021.91,52.74337104,24258.80541
2001-06-29,12524,24840.99174,213,422.4793388,3304762,1021.38,51.15670042,24182.84036
2001-06-30,13628,27030.7438,248,491.9008264,3283078,1020.74,50.18902988,24076.13463
2001-07-01,13361,26501.15702,233,462.1487603,3261665,1019.84,50.38480615,23971.20549
2001-07-02,13136,26054.87603,260,515.7024793,3245145,1018.95,50.4865014,23889.85439
2001-07-03,11626,23059.83471,420,833.0578512,3231773,1018.26,50.50595367,23823.82951
