Date,Total_Outflow_cfs,Total_Outflow_AF,Evap_cfs,Evap_AF,Storage_AF,Tw_Temp_degF
2/18/2001,3076,6101.157025,0,0,3168056,47.91023219
2/19/2001,2890,5732.231405,28,55.53719008,3187864,47.76240812
2/20/2001,535,1061.157025,0,0,3232726,47.72259808
2/21/2001,0,0,36,71.40495868,3300665,47.67916667
2/22/2001,313,620.8264463,50,99.17355372,3349371,47.37172859
2/23/2001,72,142.8099174,0,0,3381371,47.285
2/24/2001,637,1263.471074,58,115.0413223,3408902,47.31476734
2/25/2001,0,0,36,71.40495868,3436352,47.50557414
2/26/2001,799,1584.793388,44,87.27272727,3459957,47.63867345
2/27/2001,0,0,110,218.1818182,3480926,47.80138889
2/28/2001,1819,3607.933884,111,220.1652893,3495969,47.57608047
3/1/2001,939,1862.479339,118,234.0495868,3511542,47.34208818
3/2/2001,1062,2106.446281,15,29.75206612,3530704,47.31516706
3/3/2001,1852,3673.38843,0,0,3542600,47.35495714
3/4/2001,1410,2796.694215,30,59.50413223,3575370,47.38629613
3/5/2001,0,0,30,59.50413223,3624022,47.53382688
3/6/2001,0,0,0,0,3655239,47.84166667
3/7/2001,0,0,115,228.0991736,3681441,48.08333333
3/8/2001,117,232.0661157,61,120.9917355,3708297,47.96666667
3/9/2001,492,975.8677686,77,152.7272727,3732925,47.46075146
3/10/2001,2974,5898.842975,108,214.214876,3748705,47.44321443
3/11/2001,2514,4986.446281,163,323.3057851,3761092,47.34178462
3/12/2001,4629,9181.487603,132,261.8181818,3767689,47.28174934
3/13/2001,4088,8108.429752,140,277.6859504,3776961,48.08533889
3/14/2001,4856,9631.735537,148,293.553719,3783319,48.98078478
3/15/2001,5337,10585.78512,109,216.1983471,3789676,48.83703288
3/16/2001,5069,10054.21488,93,184.4628099,3794178,48.8
3/17/2001,4179,8288.92562,117,232.0661157,3800531,48.84527951
3/18/2001,4385,8697.520661,101,200.3305785,3805296,49.1299525
3/19/2001,4401,8729.256198,117,232.0661157,3813237,49.11117237
3/20/2001,3964,7862.479339,125,247.9338843,3824913,49.65131207
3/21/2001,3707,7352.727273,63,124.9586777,3834224,49.83349511
3/22/2001,2524,5006.280992,157,311.4049587,3848068,49.54462384
3/23/2001,3440,6823.140496,110,218.1818182,3865441,49.38980314
3/24/2001,3652,7243.636364,39,77.3553719,3874539,48.63931988
3/25/2001,3337,6618.842975,119,236.0330579,3886088,48.92199107
3/26/2001,2734,5422.809917,87,172.5619835,3902216,49.66082788
3/27/2001,3426,6795.371901,119,236.0330579,3913550,50.57336023
3/28/2001,2863,5678.677686,119,236.0330579,3924883,50.07544317
3/29/2001,3930,7795.041322,239,474.0495868,3935180,49.1915207
3/30/2001,3946,7826.77686,152,301.4876033,3945755,48.58040176
3/31/2001,4414,8755.041322,184,364.9586777,3955799,48.39651121
4/1/2001,3952,7838.677686,168,333.2231405,3961521,47.91257526
4/2/2001,4544,9012.892562,225,446.2809917,3967788,48.05685537
4/3/2001,5603,11113.38843,128,253.8842975,3972420,48.58591199
4/4/2001,5631,11168.92562,112,222.1487603,3977324,49.30128909
4/5/2001,5704,11313.71901,177,351.0743802,3979777,50.72938928
4/6/2001,5765,11434.71074,137,271.7355372,3987164,49.16879665
4/7/2001,5875,11652.89256,0,0,3990723,50.20914394
4/8/2001,5563,11034.04959,121,240,3993460,50.61699716
4/9/2001,5289,10490.57851,24,47.60330579,3995377,52.4019551
4/10/2001,5792,11488.26446,193,382.8099174,3995650,50.86506801
4/11/2001,5459,10827.7686,137,271.7355372,3996472,50.57098098
4/12/2001,6847,13580.82645,121,240,3997019,51.04550457
4/13/2001,5156,10226.77686,121,240,4000852,50.46261454
4/14/2001,5826,11555.70248,89,176.5289256,4000852,50.87402337
4/15/2001,5711,11327.60331,169,335.2066116,4001947,50.89308554
4/16/2001,5458,10825.78512,121,240,4004684,50.63867183
4/17/2001,5852,11607.27273,186,368.9256198,4006327,50.56237751
4/18/2001,5310,10532.2314,8,15.8677686,4012920,49.17189442
4/19/2001,5778,11460.49587,73,144.7933884,4016495,47.22298778
4/20/2001,5878,11658.84298,316,626.7768595,4021446,47.1715828
4/21/2001,5524,10956.69421,129,255.8677686,4022271,47.30239794
4/22/2001,5842,11587.43802,283,561.322314,4020896,47.3130352
4/23/2001,3912,7759.338843,348,690.2479339,4025297,47.32348783
4/24/2001,8165,16195.04132,348,690.2479339,4021996,47.34508446
4/25/2001,6739,13366.61157,283,561.322314,4020346,47.2858749
4/26/2001,6644,13178.18182,178,353.0578512,4021171,47.28835459
4/27/2001,6688,13265.45455,218,432.3966942,4020621,47.25022405
4/28/2001,7446,14768.92562,235,466.1157025,4019796,47.25956939
4/29/2001,7008,13900.16529,202,400.661157,4020346,47.40741741
4/30/2001,7874,15617.85124,121,240,4020071,47.36467739
5/1/2001,7726,15324.29752,226,448.2644628,4018145,47.47128494
5/2/2001,7965,15798.34711,267,529.5867769,4013470,47.3845386
5/3/2001,8047,15960.99174,242,480,4011269,47.72247544
5/4/2001,7944,15756.69421,234,464.1322314,4010169,47.47877249
5/5/2001,7436,14749.09091,291,577.1900826,4006327,47.1709703
5/6/2001,7674,15221.15702,282,559.338843,4001399,47.3256347
5/7/2001,8800,17454.54545,242,480,3997567,47.46846012
5/8/2001,8045,15957.02479,290,575.2066116,3994555,47.52784393
5/9/2001,8259,16381.4876,250,495.8677686,3992092,47.48565558
5/10/2001,8225,16314.04959,274,543.4710744,3990723,47.53739851
5/11/2001,8809,17472.39669,265,525.6198347,3984974,48.02864338
5/12/2001,8869,17591.40496,281,557.3553719,3975690,47.94142769
5/13/2001,8910,17672.72727,361,716.0330579,3968060,48.05957073
5/14/2001,9499,18840.99174,184,364.9586777,3962339,48.68667271
5/15/2001,10745,21312.39669,0,0,3953892,49.16585295
5/16/2001,10462,20751.07438,248,491.9008264,3945213,49.3025826
5/17/2001,10001,19836.69421,263,521.6528926,3938705,48.66468919
5/18/2001,10657,21137.85124,199,394.7107438,3930570,49.36699396
5/19/2001,10459,20745.12397,358,710.0826446,3919216,49.43902017
5/20/2001,10729,21280.66116,278,551.4049587,3905454,49.23360836
5/21/2001,10999,21816.19835,349,692.231405,3896025,48.07481799
5/22/2001,9769,19376.52893,356,706.1157025,3889311,47.8002169
5/23/2001,9943,19721.65289,237,470.0826446,3881300,47.77366143
5/24/2001,10133,20098.5124,284,563.3057851,3872123,48.08090066
5/25/2001,8414,16688.92562,260,515.7024793,3864639,48.61105794
5/26/2001,10172,20175.86777,236,468.0991736,3850474,49.10279384
5/27/2001,11324,22460.82645,314,622.8099174,3833958,49.34097658
5/28/2001,10353,20534.87603,274,543.4710744,3819858,49.32410022
5/29/2001,10249,20328.59504,226,448.2644628,3808472,49.18645596
5/30/2001,11437,22684.95868,351,696.1983471,3794972,49.79620983
5/31/2001,10594,21012.89256,342,678.3471074,3782524,49.17037107
6/1/2001,9306,18458.18182,411,815.2066116,3772193,48.82915646
6/2/2001,9799,19436.03306,348,690.2479339,3758193,49.41649631
6/3/2001,12055,23910.7438,270,535.5371901,3738695,50.046035
6/4/2001,10025,19884.29752,169,335.2066116,3727155,48.37352485
6/5/2001,10532,20889.91736,277,549.4214876,3716927,48.20471018
6/6/2001,11554,22917.02479,199,394.7107438,3702815,48.46988469
6/7/2001,12627,25045.28926,115,228.0991736,3686376,48.52367752
6/8/2001,12203,24204.29752,336,666.446281,3672870,49.4175365
6/9/2001,12505,24803.30579,327,648.5950413,3652137,50.46142923
6/10/2001,12995,25775.20661,265,525.6198347,3630452,50.83444174
6/11/2001,12942,25670.08264,249,493.8842975,3614505,50.62840955
6/12/2001,13496,26768.92562,233,462.1487603,3597591,50.70762466
6/13/2001,13532,26840.33058,255,505.785124,3578935,50.88017466
6/14/2001,13115,26013.22314,292,579.1735537,3561619,50.99108978
6/15/2001,12306,24408.59504,253,501.8181818,3546401,50.73440979
6/16/2001,12938,25662.14876,327,648.5950413,3526922,50.77964939
6/17/2001,12836,25459.83471,311,616.8595041,3506006,50.91922195
6/18/2001,14227,28218.84298,354,702.1487603,3487689,51.47783125
6/19/2001,12827,25441.98347,323,640.661157,3471191,51.40703622
6/20/2001,12662,25114.71074,330,654.5454545,3454981,49.52737734
6/21/2001,13459,26695.53719,350,694.214876,3437594,49.30408967
6/22/2001,14226,28216.8595,349,692.231405,3418789,49.44138726
6/23/2001,13128,26039.00826,326,646.6115702,3397096,49.51099064
6/24/2001,12926,25638.34711,361,716.0330579,3376477,49.61062451
6/25/2001,12822,25432.06612,230,456.1983471,3359595,49.55542647
6/26/2001,12923,25632.39669,57,113.0578512,3344745,50.74051275
6/27/2001,13209,26199.66942,0,0,3333071,52.43149315
6/28/2001,12047,23894.87603,57,113.0578512,3320232,52.74337104
6/29/2001,12524,24840.99174,213,422.4793388,3304762,51.15670042
6/30/2001,13628,27030.7438,248,491.9008264,3283078,50.18902988
7/1/2001,13361,26501.15702,233,462.1487603,3261665,50.38480615
7/2/2001,13136,26054.87603,260,515.7024793,3245145,50.4865014
7/3/2001,11626,23059.83471,420,833.0578512,3231773,50.50595367
7/4/2001,12264,24325.28926,105,208.2644628,3216765,50.73477129
7/5/2001,12727,25243.63636,188,372.892562,3202064,50.8963856
7/6/2001,13853,27477.02479,326,646.6115702,3183383,51.09312413
7/7/2001,13658,27090.24793,242,480,3161956,51.21540282
7/8/2001,13468,26713.38843,227,450.2479339,3140398,51.36828469
7/9/2001,13299,26378.18182,164,325.2892562,3121030,51.08878759
7/10/2001,13240,26261.15702,273,541.4876033,3103620,51.34611428
7/11/2001,11137,22089.91736,143,283.6363636,3086732,51.6
7/12/2001,13021,25826.77686,257,509.7520661,3068980,51.42841172
7/13/2001,13959,27687.27273,243,481.9834711,3051064,51.0970295
7/14/2001,13988,27744.79339,235,466.1157025,3030723,51.26456059
7/15/2001,13982,27732.89256,234,464.1322314,3008663,51.56272636
7/16/2001,13462,26701.4876,312,618.8429752,2990784,51.67286333
7/17/2001,13152,26086.61157,225,446.2809917,2972973,51.10891687
7/18/2001,12074,23948.42975,224,444.2975207,2954783,50.5843586
7/19/2001,13140,26062.80992,256,507.768595,2937559,50.88752792
7/20/2001,12953,25691.90083,294,583.1404959,2920862,51.00934378
7/21/2001,12915,25616.52893,260,515.7024793,2899141,51.25998815
7/22/2001,12973,25731.57025,207,410.5785124,2875988,51.24604676
7/23/2001,13156,26094.54545,213,422.4793388,2858441,49.43324969
7/24/2001,11274,22361.65289,302,599.0082645,2844016,48.24908117
7/25/2001,15087,29924.6281,294,583.1404959,2824636,49.64865482
7/26/2001,13298,26376.19835,261,517.6859504,2808352,50.19896885
7/27/2001,13609,26993.05785,311,616.8595041,2789556,50.35054137
7/28/2001,13848,27467.10744,334,662.4793388,2767838,50.51058422
7/29/2001,12479,24751.73554,219,434.3801653,2745813,50.32845026
7/30/2001,12102,24003.96694,281,557.3553719,2730708,50.45338879
7/31/2001,11947,23696.52893,293,581.1570248,2716074,50.56141053
8/1/2001,11223,22260.49587,223,442.3140496,2702760,50.27652161
8/2/2001,11238,22290.24793,371,735.8677686,2688663,49.98776644
8/3/2001,11442,22694.87603,277,549.4214876,2676276,50.17772781
8/4/2001,10483,20792.72727,282,559.338843,2662061,50.11258099
8/5/2001,10842,21504.79339,183,362.9752066,2643328,48.86601093
8/6/2001,10150,20132.2314,231,458.1818182,2631303,48.33159707
8/7/2001,10739,21300.49587,188,372.892562,2618276,49.10845
8/8/2001,10654,21131.90083,206,408.5950413,2605518,48.99288489
8/9/2001,9034,17918.67769,271,537.5206612,2593809,49.05768303
8/10/2001,10029,19892.2314,240,476.0330579,2581334,49.09125129
8/11/2001,9483,18809.2562,264,523.6363636,2569131,49.22079451
8/12/2001,9924,19683.96694,203,402.6446281,2553335,49.30696486
8/13/2001,9350,18545.45455,178,353.0578512,2541546,49.39380678
8/14/2001,10843,21506.77686,243,481.9834711,2531421,49.44268196
8/15/2001,10382,20592.39669,243,481.9834711,2522772,49.33105953
8/16/2001,9008,17867.10744,224,444.2975207,2512327,49.61507179
8/17/2001,8169,16202.97521,265,525.6198347,2503326,49.59257833
8/18/2001,8196,16256.52893,193,382.8099174,2490746,49.79982001
8/19/2001,7745,15361.98347,228,452.231405,2478015,50.13676335
8/20/2001,11421,22653.22314,227,450.2479339,2470086,49.86668258
8/21/2001,7190,14261.15702,175,347.107438,2463163,49.98478344
8/22/2001,6997,13878.34711,174,345.1239669,2457229,50.03650978
8/23/2001,6627,13144.46281,87,172.5619835,2451907,49.46634475
8/24/2001,6775,13438.01653,174,345.1239669,2445415,49.61721773
8/25/2001,7575,15024.79339,173,343.1404959,2434797,49.30491309
8/26/2001,8340,16542.14876,184,364.9586777,2422669,49.78595823
8/27/2001,7419,14715.3719,224,444.2975207,2414266,49.66805028
8/28/2001,6996,13876.36364,258,511.7355372,2407252,49.67395009
8/29/2001,6716,13320.99174,172,341.1570248,2402771,49.95208061
8/30/2001,7068,14019.17355,274,543.4710744,2395761,50.01296615
8/31/2001,7316,14511.07438,108,214.214876,2389562,49.74595732
9/1/2001,6859,13604.6281,216,428.4297521,2381425,50.04171411
9/2/2001,6931,13747.43802,181,359.0082645,2372155,50.27949348
9/3/2001,7052,13987.43802,187,370.9090909,2362908,50.25648459
9/4/2001,7517,14909.75207,197,390.7438017,2354836,50.36891378
9/5/2001,7206,14292.89256,158,313.3884298,2348324,50.51918259
9/6/2001,7194,14269.09091,247,489.9173554,2340854,50.39963927
9/7/2001,6465,12823.1405,140,277.6859504,2335890,50.31932216
9/8/2001,6568,13027.43802,308,610.9090909,2329224,50.63815539
9/9/2001,6532,12956.03306,251,497.8512397,2317807,50.64330178
9/10/2001,6136,12170.57851,128,253.8842975,2312883,51.01724949
9/11/2001,5438,10786.1157,83,164.6280992,2309475,50.8849524
9/12/2001,5386,10682.97521,106,210.2479339,2305877,50.99789505
9/13/2001,5895,11692.56198,111,220.1652893,2302280,51.63667152
9/14/2001,5891,11684.6281,83,164.6280992,2298317,51.48998802
9/15/2001,6741,13370.57851,166,329.2561983,2291915,52.03966073
9/16/2001,6363,12620.82645,133,263.8016529,2286455,52.00505166
9/17/2001,6660,13209.91736,143,283.6363636,2279502,52.44586961
9/18/2001,6200,12297.52066,160,317.3553719,2273324,52.57585567
9/19/2001,6750,13388.42975,154,305.4545455,2265835,52.74194131
9/20/2001,7149,14179.83471,197,390.7438017,2257630,52.78350395
9/21/2001,7148,14177.85124,164,325.2892562,2249626,52.8975871
9/22/2001,6676,13241.65289,142,281.6528926,2241639,53.08998807
9/23/2001,6581,13053.22314,131,259.8347107,2234236,53.21862679
9/24/2001,6582,13055.20661,163,323.3057851,2228499,53.4306089
9/25/2001,6665,13219.83471,92,182.4793388,2223333,53.2783799
9/26/2001,6234,12364.95868,70,138.8429752,2217445,53.78115277
9/27/2001,5339,10589.75207,59,117.0247934,2212476,53.60851072
9/28/2001,5087,10089.91736,151,299.5041322,2208060,53.78595057
9/29/2001,5259,10431.07438,151,299.5041322,2203302,53.81810981
9/30/2001,5152,10218.84298,178,353.0578512,2199643,53.90649697
10/1/2001,5074,10064.13223,177,351.0743802,2195436,53.87558423
10/2/2001,4556,9036.694215,124,245.9504132,2193241,52.90853074
10/3/2001,5015,9947.107438,166,329.2561983,2190131,52.44847303
10/4/2001,4951,9820.165289,150,297.5206612,2180850,52.57275047
10/5/2001,4115,8161.983471,150,297.5206612,2179759,52.7863587
10/6/2001,3879,7693.884298,80,158.677686,2177576,52.98180162
10/7/2001,3505,6952.066116,80,158.677686,2176121,53.22716907
10/8/2001,3397,6737.85124,80,158.677686,2175393,53.33393399
10/9/2001,2974,5898.842975,160,317.3553719,2175212,54.37366755
10/10/2001,3661,7261.487603,128,253.8842975,2174666,54.23754286
10/11/2001,3407,6757.68595,112,222.1487603,2173938,54.78836527
10/12/2001,3094,6136.859504,144,285.6198347,2174302,54.19354324
10/13/2001,2759,5472.396694,80,158.677686,2175757,54.9836722
10/14/2001,2872,5696.528926,134,265.785124,2175212,54.81018943
10/15/2001,3100,6148.760331,171,339.1735537,2176121,54.35560435
10/16/2001,2736,5426.77686,80,158.677686,2176667,54.69072924
10/17/2001,3257,6460.165289,91,180.4958678,2177030,54.79518721
10/18/2001,3394,6731.900826,128,253.8842975,2177212,54.99161596
10/19/2001,3383,6710.082645,166,329.2561983,2176303,54.96904812
10/20/2001,3346,6636.694215,80,158.677686,2175393,55.04655868
10/21/2001,3307,6559.338843,80,158.677686,2173938,54.7368234
10/22/2001,3414,6771.570248,80,158.677686,2173756,55.00303038
10/23/2001,3414,6771.570248,80,158.677686,2173938,55.29977185
10/24/2001,3685,7309.090909,171,339.1735537,2172847,55.12595977
10/25/2001,3794,7525.289256,96,190.4132231,2172119,55.28939392
10/26/2001,3655,7249.586777,123,243.9669421,2171756,55.40077242
10/27/2001,2918,5787.768595,91,180.4958678,2171029,56.56980977
10/28/2001,3398,6739.834711,11,21.81818182,2169040,56.21748463
10/29/2001,5181,10276.36364,11,21.81818182,2167774,55.05489304
10/30/2001,5269,10450.90909,64,126.9421488,2168859,55.06792059
10/31/2001,5113,10141.4876,59,117.0247934,2167051,55.32073311
11/1/2001,5431,10772.2314,0,0,2163977,55.16846097
11/2/2001,5638,11182.80992,16,31.73553719,2160179,55.02841094
11/3/2001,5396,10702.80992,21,41.65289256,2156563,55.29039888
11/4/2001,4813,9546.446281,27,53.55371901,2154393,55.54625958
11/5/2001,4750,9421.487603,5,9.917355372,2152767,55.75147224
11/6/2001,4838,9596.033058,5,9.917355372,2151869,55.56753329
11/7/2001,4768,9457.190083,16,31.73553719,2150251,55.64026463
11/8/2001,5102,10119.66942,26,51.57024793,2147374,55.43498646
11/9/2001,5415,10740.49587,26,51.57024793,2143060,55.36104112
11/10/2001,4995,9907.438017,26,51.57024793,2138566,55.43280635
11/11/2001,4778,9477.024793,0,0,2138026,55.69739095
11/12/2001,4811,9542.479339,0,0,2148813,55.60562353
11/13/2001,4325,8578.512397,0,0,2156924,55.85755172
11/14/2001,4476,8878.016529,0,0,2160179,55.52628694
11/15/2001,4323,8574.545455,0,0,2161988,55.49085001
11/16/2001,3987,7908.099174,0,0,2165243,55.50841006
11/17/2001,3991,7916.033058,0,0,2167232,55.59600226
11/18/2001,3888,7711.735537,0,0,2168317,55.50940182
11/19/2001,4385,8697.520661,0,0,2169040,55.48405586
11/20/2001,4458,8842.31405,0,0,2170125,55.37153063
11/21/2001,3927,7789.090909,0,0,2187580,55.33147141
11/22/2001,3292,6529.586777,0,0,2210084,55.53054008
11/23/2001,3456,6854.876033,0,0,2219837,55.72711826
11/24/2001,3973,7880.330579,0,0,2232756,55.22257882
11/25/2001,3149,6245.950413,0,0,2241639,55.5159726
11/26/2001,3586,7112.727273,0,0,2247392,55.42220811
11/27/2001,3929,7793.057851,0,0,2251487,55.25974287
11/28/2001,3740,7418.181818,0,0,2260794,54.82947422
11/29/2001,3410,6763.636364,0,0,2272949,54.86423354
11/30/2001,3442,6827.107438,0,0,2284384,54.68496718
12/1/2001,2710,5375.206612,0,0,2329224,54.67858014
12/2/2001,2835,5623.140496,0,0,2384331,54.53941786
12/3/2001,2401,4762.31405,0,0,2421691,54.36573516
12/4/2001,3781,7499.504132,0,0,2439120,53.87409309
12/5/2001,2909,5769.917355,0,0,2464943,53.72446633
12/6/2001,3444,6831.07438,0,0,2490548,53.35636282
12/7/2001,3659,7257.520661,29,57.52066116,2507527,53.06446709
12/8/2001,3152,6251.900826,77,152.7272727,2522169,52.67340771
12/9/2001,3421,6785.454545,12,23.80165289,2532627,52.35828348
12/10/2001,3364,6672.396694,36,71.40495868,2543375,52.13704215
12/11/2001,3349,6642.644628,42,83.30578512,2552522,51.84245825
12/12/2001,3601,7142.479339,42,83.30578512,2559821,51.72920037
12/13/2001,3621,7182.14876,30,59.50413223,2570952,51.51235213
12/14/2001,3574,7088.92562,0,0,2583174,51.41419744
12/15/2001,3173,6293.553719,0,0,2591969,51.32433923
12/16/2001,3434,6811.239669,0,0,2601200,51.04581281
12/17/2001,3180,6307.438017,0,0,2611276,50.98625791
12/18/2001,3269,6483.966942,0,0,2625306,52.03776302
12/19/2001,2180,4323.966942,0,0,2651436,52.20030015
12/20/2001,2083,4131.570248,0,0,2684039,52.10934406
12/21/2001,351,696.1983471,0,0,2711425,51.8099822
12/22/2001,245,485.9504132,0,0,2748163,51.24831319
12/23/2001,0,0,0,0,2785237,51.32083333
12/24/2001,424,840.9917355,0,0,2810957,51.09738601
12/25/2001,727,1441.983471,0,0,2831813,50.91422762
12/26/2001,939,1862.479339,0,0,2849463,50.6611597
12/27/2001,902,1789.090909,0,0,2868739,50.40501547
12/28/2001,734,1455.867769,0,0,2892728,51.90929691
12/29/2001,1603,3179.504132,0,0,2918414,51.92663913
12/30/2001,1249,2477.355372,0,0,2949189,51.86599379
12/31/2001,991,1965.619835,0,0,2986262,51.75199361
1/1/2002,659,1307.107438,0,0,3023439,51.47618445
1/2/2002,2798,5549.752066,0,0,3130364,51.38563861
1/3/2002,10298,20425.78512,0,0,3185506,51.47277579
1/4/2002,9796,19430.08264,0,0,3213201,51.51775499
1/5/2002,6657,13203.96694,0,0,3240596,51.37758495
1/6/2002,7296,14471.40496,0,0,3267916,51.15972791
1/7/2002,8252,16367.60331,0,0,3293435,51.01188315
1/8/2002,7618,15110.08264,0,0,3318536,50.86794684
1/9/2002,9002,17855.20661,0,0,3336712,51.0099375
1/10/2002,8535,16928.92562,0,0,3351318,50.92742489
1/11/2002,7087,14056.8595,14,27.76859504,3365222,50.60491757
